,Time,User,Tweet,RetweetCount,LikeCount,TweetID,Geo,q0_label,q1_label,q2_label,q4_label
100,Wed May 11 23:44:28 +0000 2022,APFactCheck,"A map of boats off China's coast is being shared online as evidence that the country’s lockdowns are causing backups. While wait times are up, the map misrepresents the number of cargo ships and shows a standard volume of marine traffic, experts say. https://t.co/zD4sSUkW8y",59,106,1.52E+18,,,,,
101,Wed May 11 18:40:46 +0000 2022,APFactCheck,Imagery from a video game is being misrepresented online as a Ukrainian drone attack on Russian warships. @AP has the facts. https://t.co/DQ26wO7tDY,19,32,1.52E+18,,,,,
102,Mon May 09 21:44:12 +0000 2022,APFactCheck,"A new Tennessee law adds strict penalties in regulating how abortion pills can be distributed. But it doesn’t ban Plan B or “morning after” medications used to lower the risk of pregnancy after sex, as some claim. Here are the facts. https://t.co/SmCOybgnot",27,43,1.52E+18,,,,,
103,Mon May 09 20:17:48 +0000 2022,APFactCheck,"A leaked U.S. Supreme Court draft opinion on abortion quotes a CDC report that uses the phrase ""domestic supply of infants"" when discussing adoption. The term is being incorrectly attributed online to Justice Amy Coney Barrett. https://t.co/VTU9Vn92QJ",16,31,1.52E+18,,,,,
104,Fri May 06 17:41:31 +0000 2022,APFactCheck,"Microsoft co-founder Bill Gates doesn't own the majority of U.S. farmland and a video shows tanks being moved for a military exercise in Finland, not being transported toward Russia, despite what you may have seen online this week. Here are the facts. https://t.co/MKi8MhPDKH",18,40,1.52E+18,,,,,
105,Thu May 05 18:22:47 +0000 2022,APFactCheck,Social media users are misrepresenting a 2020 U.K. regulatory document about Pfizer’s COVID-19 vaccine to falsely suggest the company advises against the shot for pregnant and breastfeeding people. Current health guidelines say it is safe for both groups. https://t.co/uzh2EKKZhP,577,778,1.52E+18,,yes,yes,no,no
106,Thu May 05 18:10:30 +0000 2022,APFactCheck,Footage of Hong Kong protesters tearing down a “smart lamppost” in August 2019 is being shared with the false suggestion that it is current and in response to “the COVID police state.” Here are the facts. https://t.co/AKOEKj0sZ3,35,62,1.52E+18,,yes,no,no,no
107,Thu May 05 12:42:30 +0000 2022,APFactCheck,"A video circulating online shows a train in Finland transporting tanks for a military exercise, moving to the northwest. It was not headed east toward the country's border with Russia, as some have falsely claimed. https://t.co/NOKkj7syfO",113,208,1.52E+18,,,,,
108,Wed May 04 01:51:55 +0000 2022,APFactCheck,"Despite what people are saying online, donations from Mark Zuckerberg intended for election offices in 2020 didn’t violate federal campaign finance rules. @AP has the facts. https://t.co/nPxp8ZY8YQ",10,12,1.52E+18,,,,,
109,Tue May 03 20:56:19 +0000 2022,APFactCheck,"Contrary to a conspiracy theory spreading widely online, there’s no evidence that fires at U.S. food processing plants and other facilities are part of a plot to intentionally cause a food shortage. Here are the facts. https://t.co/Qz9wZ7MEcl",184,328,1.52E+18,,,,,
110,Tue May 03 20:48:31 +0000 2022,APFactCheck,"A new film fails to support its claim that it uncovered proof of a ballot collection scheme in the 2020 election. The film is based on faulty assumptions and an improper analysis of cellphone location data, experts say. https://t.co/hXFGnF2kIo",1117,1856,1.52E+18,,no,,,
111,Mon May 02 22:56:12 +0000 2022,APFactCheck,A 2015 promo for TV series “The Royals” is being misrepresented online as real footage of a child climbing out of a window at Buckingham Palace. Here are the facts: https://t.co/E4wJaVZtNK,17,27,1.52E+18,,,,,
112,Mon May 02 21:42:05 +0000 2022,APFactCheck,"A recent outbreak of unexplained hepatitis cases affecting young children isn't being caused by the adenovirus vector used in some COVID-19 vaccines, as some social media users falsely claimed. @AP has the facts. https://t.co/NTfNLc6MIs",27,53,1.52E+18,,,,,
113,Mon May 02 20:30:44 +0000 2022,APFactCheck,"Social media posts falsely claim Bill Gates owns the majority of America’s farmland, and the investment firm BlackRock holds the majority of single family homes. @AP has the facts. https://t.co/citoOi2C5Q",232,495,1.52E+18,,,,,
114,Sun May 01 20:06:17 +0000 2022,APFactCheck,A video of Ukrainian President Volodymyr Zelenskyy circulating on social media has been edited to add a pile of white powder on his desk. No powder appears in the original video. https://t.co/dSqpxF61x6,116,141,1.52E+18,,,,,
115,Fri Apr 29 22:41:29 +0000 2022,APFactCheck,"Contrary to false claims, Denmark is not suspending COVID-19 vaccines. It will stop sending out vaccine invitations or reminders, but people can still get vaccinated against the virus. https://t.co/2RY4JGXi75",25,44,1.52E+18,,yes,yes,no,no
116,Fri Apr 29 18:06:01 +0000 2022,APFactCheck,"• An outbreak of hepatitis among children isn't linked to COVID-19 vaccines.
 • Ukraine didn't send a text saying it was planning to attack Transnistria.
 • Bill Gates wasn't suspended from Twitter.
 
 Get the facts on false claims spread online this week. https://t.co/Xe0vbMRt34",21,36,1.52E+18,,,,,
117,Thu Apr 28 13:17:49 +0000 2022,APFactCheck,"Ukrainian government officials say the country is not responsible for a text message that was purportedly sent to residents in the breakaway region of Transnistria, warning of a potential attack by Ukrainian forces. @AP has the facts. https://t.co/tbZjOO5QwI",20,36,1.52E+18,,,,,
118,Wed Apr 27 21:36:28 +0000 2022,APFactCheck,Social media users are sharing a dramatic video of a massive moon rising over what is supposedly the North Pole and eclipsing the sun. But the stunning clip is computer generated and listed for sale as an NFT by a Ukrainian artist. Here are the facts. https://t.co/LDpNL1dxCG,115,226,1.52E+18,,,,,
119,Tue Apr 26 21:45:11 +0000 2022,APFactCheck,A French TV channel said a technical error resulted in inaccurate vote tallies being displayed during the presidential election on Sunday. Some posts have falsely suggested the clip indicates fraud. Here are the facts. https://t.co/PFRjPrZz1y,47,65,1.52E+18,,,,,
120,Tue Apr 26 21:44:27 +0000 2022,APFactCheck,"Social media users are misrepresenting comments made at a White House briefing, falsely suggesting the administration plans to reform a telecommunications law in direct response to Elon Musk's plan to buy Twitter.
 https://t.co/ebPUDty0qo",507,799,1.52E+18,,,,,
121,Tue Apr 26 20:45:12 +0000 2022,APFactCheck,"What do we know about the new omicron mutant? 
 
 It's a descendent of the earlier super-contagious “stealth omicron” and has quickly gained ground in the United States. https://t.co/ZhbebH6Zl4",63,0,1.52E+18,,yes,yes,no,no
122,Tue Apr 26 17:53:13 +0000 2022,APFactCheck,False claims that Bill Gates’ Twitter account had been suspended began circulating online shortly after Elon Musk reached an agreement to buy the social media platform. But Gates’ profile has remained active and there’s no record it was recently suspended. https://t.co/qcAsxNg4dS,11,39,1.52E+18,,,,,
123,Tue Apr 26 01:58:56 +0000 2022,APFactCheck,"A widely circulated video of Ukrainian President Volodymyr Zelenskyy has been edited to make it seem like he admitted to using drugs. In reality, Zelenskyy denied using drugs during the interview. @AP has the facts. https://t.co/HZbE91AiwP",68,95,1.52E+18,,,,,
124,Tue Apr 26 00:59:18 +0000 2022,APFactCheck,"Social media users are making misleading claims about the reason Ghislaine Maxwell’s federal criminal trial was not televised, while the civil trial of Johnny Depp’s libel lawsuit is being screened. Federal courts do not allow media cameras. https://t.co/tC7yV0ua5c",364,1075,1.52E+18,,,,,
125,Tue Apr 26 00:32:59 +0000 2022,APFactCheck,"Dominion has been falsely tied to:
 • The Biden family https://t.co/GqGEnO5QGA
 • Prominent Democrats https://t.co/tOW6GXYjIs
 • The Clinton Foundation https://t.co/zMKIIcXDU5
 • Late Venezuelan president Hugo Chavez https://t.co/rvZTHL7hWI https://t.co/R3UsR4OBif",12,25,1.52E+18,,,,,
126,Tue Apr 26 00:28:19 +0000 2022,APFactCheck,"A hand recount of ballots in that Michigan county confirmed the Dominion results. Hand counts in several disputed counties, including in Arizona and Georgia, also affirmed machine tabulator results. https://t.co/Ifi1qVTL8r",18,38,1.52E+18,,,,,
127,Tue Apr 26 00:27:31 +0000 2022,APFactCheck,"Some pointed to a short-lived counting error in a small, Republican-leaning Michigan county as evidence that Dominion machines were designed to flip votes. 
 
 But it was a human error that was quickly amended, and not a machine problem. https://t.co/uh2wN68PRP",5,19,1.52E+18,,,,,
128,Tue Apr 26 00:26:29 +0000 2022,APFactCheck,"With the midterms ahead, a look at the false claims about electronic voting that spread after the 2020 election:
 
 Former President Donald Trump falsely claimed Dominion Voting Systems “deleted” or “switched” large numbers of his votes. That’s not true: https://t.co/4e2tUaQS62",49,76,1.52E+18,,,,,
129,Mon Apr 25 20:07:30 +0000 2022,APFactCheck,"These bogus allegations harmed real people. For example, the @AP reported on a Georgia election worker who went into hiding after posts falsely claimed he had crumpled up a ballot during counting. https://t.co/3jHAWa4RXn",3,18,1.52E+18,,,,,
130,Mon Apr 25 20:05:44 +0000 2022,APFactCheck,"In Arizona, posts that claimed to show a school bus full of missing voting machines were quickly discredited.
 
 The bus was full of office equipment purchased at a surplus sale, not voting machines, according to a law enforcement investigation. https://t.co/YCZBqqR2ir",12,24,1.52E+18,,,,,
131,Mon Apr 25 20:04:17 +0000 2022,APFactCheck,"Nearby, in Atlanta’s suburbs, social media users falsely claimed videos and photos showed trucks shredding ballots outside government offices.
 
 But no ballots were destroyed. The trucks were shredding outdated government paperwork, as they routinely do.
 https://t.co/E7lrlH0O3j",3,11,1.52E+18,,,,,
132,Mon Apr 25 20:03:19 +0000 2022,APFactCheck,"Ahead of the midterms, a look at false fraud claims that have spread since the 2020 election.
 
 An Atlanta video sparked claims of ""suitcases"" of ballots tallied illegally. But the votes were counted legally, and the clip showed normal ballot containers. https://t.co/PmsqulRK0u",18,24,1.52E+18,,,,,
133,Sun Apr 24 23:17:02 +0000 2022,APFactCheck,"Russian President Vladimir Putin did attend an Orthodox Easter service in Moscow on Sunday, contrary to false online claims. The @AP photographed him at the service.
 https://t.co/UzYJTX94Xc",122,262,1.52E+18,,,,,
134,Sun Apr 24 21:56:34 +0000 2022,APFactCheck,"A study showed no partisan benefit to mail-in voting in 2020, contradicting claims that it would favor Democrats:
 https://t.co/Wbo9DJPCdw",27,63,1.52E+18,,,,,
135,Sun Apr 24 21:55:30 +0000 2022,APFactCheck,"States have ways to protect against voters casting two ballots, despite false claims that people can vote twice by mailing in a ballot then voting in person.
 https://t.co/hdExAst1Xl",23,40,1.52E+18,,,,,
136,Sun Apr 24 21:54:46 +0000 2022,APFactCheck,"With the 2022 midterms ahead, here are some of the facts around mail-in voting:
 
 It's not true that mail-in ballots are unverifiable, or any less safe than absentee ballots. All ballots have built-in checks to verify identity and prevent fraud. https://t.co/xMTtPfL9Iu",94,173,1.52E+18,,,,,
137,Sat Apr 23 20:30:31 +0000 2022,APFactCheck,"The @AP reviewed every potential case of voter fraud in the six battleground states disputed by former President Donald Trump and found fewer than 475 — a number that would have made no difference in the election.
 https://t.co/3ejJ4r49Ye",272,533,1.52E+18,,,,,
138,Sat Apr 23 20:29:07 +0000 2022,APFactCheck,How do we know? The results were subject to numerous audits and reviews. Litigation seeking to challenge the results was unsuccessful. The Department of Homeland Security’s cybersecurity agency called the election “the most secure in American history.” https://t.co/DiTisZ8mn6,256,460,1.52E+18,,,,,
139,Sat Apr 23 20:28:04 +0000 2022,APFactCheck,"As the U.S. looks ahead to the 2022 midterms, false claims of widespread fraud in the 2020 presidential election continue to spread.
 
 Despite the ongoing claims to the contrary, the election was valid and President Joe Biden won:
 https://t.co/wjZ8qCngkZ",669,1273,1.52E+18,,,,,
140,Fri Apr 22 17:56:25 +0000 2022,APFactCheck,"The French president, a Ukrainian military doctor and the White House Gift Shop were all targets of online misinformation this week. Here are the facts from @AP. https://t.co/aQJdEAp8CL",46,87,1.52E+18,,,,,
141,Wed Apr 20 22:09:21 +0000 2022,APFactCheck,"A rain-enhancing process known as cloud seeding didn't cause historic flooding in Australia in 2016 or 2022, contrary to claims spreading online. Experts say the process can’t change the dynamics of a cloud enough to cause such severe weather. https://t.co/p0F2ahYjfq",4,9,1.52E+18,,,,,
142,Wed Apr 20 19:55:45 +0000 2022,APFactCheck,"A photo of a Ukrainian woman is circulating online with false claims she “blew up 52 invading Russian tanks.” She is a military doctor, not a combat soldier, her mother confirmed to @AP. Here are the facts. https://t.co/0PfGP7JmKU",11,20,1.52E+18,,,,,
143,Tue Apr 19 22:03:03 +0000 2022,APFactCheck,"The Biden administration isn’t behind two commemorative coins honoring Ukrainian President Volodymyr Zelenskyy, as some online have suggested. They’re being sold by a private, White House-themed shop. https://t.co/gd2nzJs4Dd",82,145,1.52E+18,,,,,
